date,operator,flight_phase,flight_type,country,region,total_on_board,crew_on_board,crew_fatalities,passengers_on_board,passenger_fatalities,total_fatalities,total_survivors,crash_cause
1985-01-31 00:00:00,BIF Air,Landing (descent or approach),Operational,Turks and Caicos Islands,Central America,0,0,0,0,0,0,0,Unknown
1985-02-06 00:00:00,Airborne Express,Takeoff (climb),Operational,United States of America,North America,2,2,0,0,0,0,2,Human Factor
1985-02-07 00:00:00,TAG Aviation,Landing (descent or approach),Business,Italy,Europe,12,3,0,9,0,0,12,Human Factor
1985-02-15 00:00:00,Islamic Republic of Iran Air Force,Landing (descent or approach),Military / Government,Iran,Asia,0,0,0,0,0,0,0,Unknown
1985-02-22 00:00:00,Robson S. Walton,Takeoff (climb),Business,United States of America,North America,1,1,0,0,0,0,1,Human Factor
1985-03-02 00:00:00,Manokotak Airways,Takeoff (climb),Operational,United States of America,North America,1,1,0,0,0,0,1,Human Factor
1985-03-05 00:00:00,Soviet Air Force - Voyenno-vozdushnye sily CCCP,Flight,Operational,Ukraine,Europe,5,5,0,0,0,0,5,Technical Failure
1985-03-06 00:00:00,Libyan Arab Airlines,Landing (descent or approach),Commercial,Libya,Africa,0,0,0,0,0,0,0,Human Factor
1985-03-12 00:00:00,SeAir Alaska Airlines,Landing (descent or approach),Commercial,United States of America,North America,4,2,0,2,0,0,4,Human Factor
1985-03-17 00:00:00,Ada Aircraft Museum,Flight,Operational,United States of America,North America,3,3,0,0,0,0,3,Technical Failure
1985-03-21 00:00:00,Airfast Indonesia,Flight,Commercial,Indonesia,Asia,0,0,0,0,0,0,0,Unknown
1985-03-25 00:00:00,Aeroflot - Russian International Airlines,Takeoff (climb),Operational,Russia,Asia,3,3,0,0,0,0,3,Technical Failure
1985-03-25 00:00:00,Eric Schaffer,Landing (descent or approach),Humanitarian,United States of America,North America,1,1,0,0,0,0,1,Human Factor
1985-04-06 00:00:00,Will's Air,Landing (descent or approach),Commercial,United States of America,North America,8,1,0,7,0,0,8,Human Factor
1985-04-13 00:00:00,Oxley Airlines,Takeoff (climb),Commercial,Australia,Oceania,9,1,0,8,0,0,9,Human Factor
1985-04-15 00:00:00,MIAT Mongolian Airlines - Mongolyn Irgeniy Agaaryn Teever,Landing (descent or approach),Commercial,Mongolia,Asia,0,0,0,0,0,0,0,Unknown
1985-04-22 00:00:00,Cega Aviation,Landing (descent or approach),Operational,United Kingdom,Europe,2,2,0,0,0,0,2,Unknown
1985-04-25 00:00:00,Transcontinental Gas Pipe Line Corporation,Flight,Military / Government,United States of America,North America,1,1,0,0,0,0,1,Human Factor
1985-05-01 00:00:00,Globe Air,Takeoff (climb),Specialised Services,United States of America,North America,2,2,0,0,0,0,2,Technical Failure
1985-05-03 00:00:00,Landmark Land Company,Landing (descent or approach),Business,United States of America,North America,2,2,0,0,0,0,2,Human Factor
1985-05-04 00:00:00,Private American,Landing (descent or approach),Humanitarian,United States of America,North America,1,1,0,0,0,0,1,Human Factor
1985-05-04 00:00:00,Perris Valley Skydiving Club,Takeoff (climb),Humanitarian,United States of America,North America,33,2,0,31,0,0,33,Human Factor
1985-05-05 00:00:00,Square Tool %26 Machine Company,Takeoff (climb),Business,United States of America,North America,4,1,0,3,0,0,4,Human Factor
1985-05-10 00:00:00,Private New Zealand,Flight,Military / Government,New Zealand,Oceania,1,1,0,0,0,0,1,Unknown
1985-05-11 00:00:00,Aeroflot - Russian International Airlines,Landing (descent or approach),Operational,Russia,Asia,2,2,0,0,0,0,2,Technical Failure
1985-05-12 00:00:00,William M. Wrigley Company,Landing (descent or approach),Business,United States of America,North America,6,2,0,4,0,0,6,Human Factor
1985-05-12 00:00:00,Bali International Air Service,Flight,Commercial,Indonesia,Asia,0,0,0,0,0,0,0,Unknown
1985-05-13 00:00:00,Superstition Air Service,Landing (descent or approach),Operational,United States of America,North America,1,1,0,0,0,0,1,Technical Failure
1985-05-15 00:00:00,Air Mali,,Commercial,Mali,Africa,0,0,0,0,0,0,0,Unknown
1985-05-17 00:00:00,Cumberland Airlines,Landing (descent or approach),Commercial,United States of America,North America,7,2,0,5,0,0,7,Human Factor
1985-05-17 00:00:00,Polish Geophysical Academy - Polskiego Towarzystwo Geofizyczne,Flight,Specialised Services,Poland,Europe,0,0,0,0,0,0,0,Unknown
1985-05-18 00:00:00,Northland American Air Cargo,Takeoff (climb),Operational,United States of America,North America,1,1,0,0,0,0,1,Human Factor
1985-05-19 00:00:00,Castle Industries of Arkansas,Landing (descent or approach),Operational,United States of America,North America,3,2,0,1,0,0,3,Human Factor
1985-05-21 00:00:00,Aeroflot - Russian International Airlines,Takeoff (climb),Specialised Services,Russia,Asia,22,2,0,20,0,0,22,Other
1985-05-23 00:00:00,Chilcotin Cariboo Aviation,Landing (descent or approach),Commercial,Canada,North America,0,0,0,0,0,0,0,Unknown
1985-05-29 00:00:00,Cessna Aircraft Company,Landing (descent or approach),Specialised Services,United States of America,North America,4,1,0,3,0,0,4,Human Factor
1985-06-05 00:00:00,Aeroflot - Russian International Airlines,Flight,Commercial,Russia,Asia,10,2,0,8,0,0,10,Technical Failure
1985-06-11 00:00:00,Midwest Jet Sales,Landing (descent or approach),Operational,United States of America,North America,3,2,0,1,0,0,3,Human Factor
1985-06-13 00:00:00,Benin Government,Takeoff (climb),Military / Government,Libya,Africa,0,0,0,0,0,0,0,Unknown
1985-06-19 00:00:00,Combs FreightAir,Takeoff (climb),Operational,United States of America,North America,2,2,0,0,0,0,2,Technical Failure
1985-06-20 00:00:00,Bergt Corporation,Landing (descent or approach),Business,United States of America,North America,3,1,0,2,0,0,3,Human Factor
1985-06-20 00:00:00,Aeroflot - Russian International Airlines,Takeoff (climb),Operational,Russia,Asia,3,2,0,1,0,0,3,Human Factor
1985-06-27 00:00:00,Aeroflot - Russian International Airlines,Flight,Military / Government,Russia,Asia,2,2,0,0,0,0,2,Technical Failure
1985-06-30 00:00:00,Reliable Production Service,Takeoff (climb),Operational,United States of America,North America,2,2,0,0,0,0,2,Human Factor
1985-06-30 00:00:00,Northern Peninsular Fisheries,Landing (descent or approach),Business,United States of America,North America,4,2,0,2,0,0,4,Technical Failure
1985-07-02 00:00:00,Sudan Airways,Landing (descent or approach),Commercial,Sudan,Africa,31,5,0,26,0,0,31,Human Factor
1985-07-04 00:00:00,Aeroflot - Russian International Airlines,Takeoff (climb),Operational,Russia,Asia,3,2,0,1,0,0,3,Other
1985-07-07 00:00:00,Northern Pacific Transport,Takeoff (climb),Operational,United States of America,North America,3,3,0,0,0,0,3,Human Factor
1985-07-07 00:00:00,Aeroflot - Russian International Airlines,Flight,Military / Government,Russia,Asia,2,2,0,0,0,0,2,Technical Failure
1985-07-09 00:00:00,Eugene F. Young,Takeoff (climb),Business,United States of America,North America,1,1,0,0,0,0,1,Technical Failure
1985-07-11 00:00:00,Gentex Corporation,Landing (descent or approach),Business,United States of America,North America,3,2,0,1,0,0,3,Human Factor
1985-07-12 00:00:00,Aeroflot - Russian International Airlines,Takeoff (climb),Commercial,Kazakhstan,Asia,0,0,0,0,0,0,0,Unknown
1985-07-12 00:00:00,Soviet Air Force - Voyenno-vozdushnye sily CCCP,Landing (descent or approach),Military / Government,Afghanistan,Asia,6,6,0,0,0,0,6,Terrorism
1985-07-14 00:00:00,PropAir,Takeoff (climb),Commercial,Canada,North America,2,1,0,1,0,0,2,Unknown
1985-07-15 00:00:00,Aeroflot - Russian International Airlines,Flight,Military / Government,Russia,Asia,2,2,0,0,0,0,2,Technical Failure
1985-07-17 00:00:00,NASA - National Aeronautics %26 Space Administration,Takeoff (climb),Operational,United States of America,North America,19,4,0,15,0,0,19,Technical Failure
1985-07-20 00:00:00,Sunrise Aviation,Takeoff (climb),Business,Canada,North America,0,0,0,0,0,0,0,Technical Failure
1985-07-23 00:00:00,Dornier Flugzeugwerke,Landing (descent or approach),Specialised Services,Germany,Europe,2,2,0,0,0,0,2,Human Factor
1985-07-24 00:00:00,United States Army,Landing (descent or approach),Military / Government,Greece,Europe,3,2,0,1,0,0,3,Technical Failure
1985-08-04 00:00:00,Aires Colombia - Aerovias de Integracion Regional,Takeoff (climb),Commercial,Colombia,South America,16,2,0,14,0,0,16,Technical Failure
1985-08-06 00:00:00,Aeroflot - Russian International Airlines,Flight,Commercial,Uzbekistan,Asia,0,0,0,0,0,0,0,Weather
1985-08-10 00:00:00,Oklahoma Jet,Takeoff (climb),Commercial,United States of America,North America,4,1,0,3,0,0,4,Human Factor
1985-08-12 00:00:00,Jet Fleet,Flight,Operational,United States of America,North America,2,2,0,0,0,0,2,Human Factor
1985-08-13 00:00:00,Aviatia Utilitara,Flight,Military / Government,Romania,Europe,0,0,0,0,0,0,0,Unknown
1985-08-15 00:00:00,Viking Aviation,Flight,Commercial,United States of America,North America,3,1,0,2,0,0,3,Technical Failure
1985-08-17 00:00:00,Jim Ricketts,Takeoff (climb),Operational,United States of America,North America,2,2,0,0,0,0,2,Technical Failure
1985-08-19 00:00:00,Compañia Aérea Nacional - CAN,Takeoff (climb),Operational,Bolivia,South America,3,3,0,0,0,0,3,Technical Failure
1985-08-21 00:00:00,California Air Charter - Cal Air Charter,Landing (descent or approach),Operational,United States of America,North America,1,1,0,0,0,0,1,Human Factor
1985-08-24 00:00:00,Homer Allen Anderson,Flight,Business,United States of America,North America,1,1,0,0,0,0,1,Human Factor
1985-08-29 00:00:00,Aeroflot - Russian International Airlines,Flight,Commercial,Russia,Asia,0,0,0,0,0,0,0,Technical Failure
1985-08-30 00:00:00,Gunnell Aviation,Flight,Operational,United States of America,North America,3,3,0,0,0,0,3,Technical Failure
1985-09-01 00:00:00,Aeroflot - Russian International Airlines,Landing (descent or approach),Commercial,Russia,Asia,14,2,0,12,0,0,14,Technical Failure
1985-09-10 00:00:00,Collier Mosquito Control District,Flight,Military / Government,United States of America,North America,2,2,0,0,0,0,2,Technical Failure
1985-09-11 00:00:00,Aeroflot - Russian International Airlines,Flight,Commercial,Russia,Asia,0,0,0,0,0,0,0,Human Factor
1985-09-23 00:00:00,Gull Air - Air Florida Commuter,Landing (descent or approach),Commercial,United States of America,North America,3,1,0,2,0,0,3,Technical Failure
1985-09-23 00:00:00,Durakool,Landing (descent or approach),Business,United States of America,North America,2,2,0,0,0,0,2,Human Factor
1985-09-23 00:00:00,Angola Air Force - Força Aérea Nacional Angolana,Flight,Military / Government,Angola,Africa,0,0,0,0,0,0,0,Unknown
1985-09-30 00:00:00,Kirk E. Molhook,Landing (descent or approach),Humanitarian,United States of America,North America,0,0,0,0,0,0,0,Unknown
1985-10-04 00:00:00,Cronica,Flight,Business,Argentina,South America,0,0,0,0,0,0,0,Unknown
1985-10-09 00:00:00,African Air Charter - Zaire,Landing (descent or approach),Operational,Democratic Republic of Congo,Africa,0,0,0,0,0,0,0,Unknown
1985-10-15 00:00:00,Malmö Aviation,Takeoff (climb),Commercial,Denmark,Europe,0,0,0,0,0,0,0,Technical Failure
1985-10-19 00:00:00,Ray Charles Enterprises,Landing (descent or approach),Business,United States of America,North America,28,2,0,26,0,0,28,Human Factor
1985-10-20 00:00:00,Brazilian Air Force - Força Aérea Brasileira,Landing (descent or approach),Operational,Brazil,South America,3,3,0,0,0,0,3,Technical Failure
1985-10-22 00:00:00,CAAC - Civil Aviation Administration of China,Landing (descent or approach),Commercial,China,Asia,25,4,0,21,0,0,25,Unknown
1985-11-04 00:00:00,Broussair,Flight,Commercial,Democratic Republic of Congo,Africa,0,0,0,0,0,0,0,Unknown
1985-11-07 00:00:00,Hardees Foods,Landing (descent or approach),Business,United States of America,North America,5,2,0,3,0,0,5,Weather
1985-11-08 00:00:00,Essair,Landing (descent or approach),Business,France,Europe,0,0,0,0,0,0,0,Unknown
1985-11-27 00:00:00,Donington Aviation,Takeoff (climb),Commercial,United Kingdom,Europe,12,1,0,11,0,0,12,Unknown
1985-11-30 00:00:00,Mandala Airlines,Landing (descent or approach),Commercial,Indonesia,Asia,45,8,0,37,0,0,45,Technical Failure
1985-12-01 00:00:00,Zilfi Investments Company,Landing (descent or approach),Business,United States of America,North America,3,1,0,2,0,0,3,Human Factor
1985-12-01 00:00:00,J %26 M Partners,Flight,Business,United States of America,North America,6,2,0,4,0,0,6,Technical Failure
1985-12-01 00:00:00,Prestress Supply,Flight,Business,United States of America,North America,1,1,0,0,0,0,1,Technical Failure
1985-12-02 00:00:00,Air France,Landing (descent or approach),Commercial,Brazil,South America,282,17,0,265,0,0,282,Technical Failure
1985-12-04 00:00:00,Zimex Aviation,Landing (descent or approach),Operational,Yemen,Asia,1,1,0,0,0,0,1,Human Factor
1985-12-04 00:00:00,Delta Air,Landing (descent or approach),Commercial,Germany,Europe,0,0,0,0,0,0,0,Unknown
1985-12-12 00:00:00,Plane Masters,Flight,Business,United States of America,North America,2,1,0,1,0,0,2,Technical Failure
1985-12-13 00:00:00,Hertrich Aviation,Landing (descent or approach),Business,United States of America,North America,2,1,0,1,0,0,2,Human Factor
1985-12-13 00:00:00,Aéro-Service,Landing (descent or approach),Commercial,Ghana,Africa,0,0,0,0,0,0,0,Unknown
1985-12-18 00:00:00,Air Provence International,Landing (descent or approach),Commercial,France,Europe,0,0,0,0,0,0,0,Unknown
1985-12-25 00:00:00,AeroEjecutivos,Flight,Commercial,Venezuela,South America,0,0,0,0,0,0,0,Technical Failure
1985-12-29 00:00:00,W. D. Norton,Landing (descent or approach),Business,United States of America,North America,7,1,0,6,0,0,7,Technical Failure
1985-12-31 00:00:00,Benin Government,,Military / Government,Benin,Africa,0,0,0,0,0,0,0,Unknown
1986-01-03 00:00:00,MSN Tselinograd - Mining %26 Chemical Plant,Flight,Business,Kazakhstan,Asia,0,0,0,0,0,0,0,Human Factor
1986-01-10 00:00:00,Goose Bay Air Services,Flight,Commercial,Canada,North America,0,0,0,0,0,0,0,Unknown
1986-01-15 00:00:00,Colonial Oil Industries,Landing (descent or approach),Business,United States of America,North America,1,1,0,0,0,0,1,Human Factor
1986-01-16 00:00:00,ZUA - Zakładu Usług Agrolotniczych - AET Agroaviation Services,Flight,Military / Government,Sudan,Africa,0,0,0,0,0,0,0,Unknown
1986-01-17 00:00:00,Private Philippine,Flight,Operational,Philippines,Asia,10,2,0,8,0,0,10,Technical Failure
1986-01-19 00:00:00,Austin Airways,Landing (descent or approach),Operational,Canada,North America,4,2,0,2,0,0,4,Human Factor
1986-01-27 00:00:00,Aerolineas Argentinas,Landing (descent or approach),Operational,Argentina,South America,5,4,0,1,0,0,5,Human Factor
1986-01-31 00:00:00,Aer Lingus,Landing (descent or approach),Commercial,United Kingdom,Europe,36,3,0,33,0,0,36,Weather
1986-01-31 00:00:00,Hotel Constructions Management,Landing (descent or approach),Operational,United States of America,North America,2,1,0,1,0,0,2,Technical Failure
1986-01-31 00:00:00,Graham Collins Associates,Flight,Operational,Cameroon,Africa,1,1,0,0,0,0,1,Technical Failure
1986-02-06 00:00:00,Aeroflot - Russian International Airlines,Takeoff (climb),Operational,Russia,Asia,6,6,0,0,0,0,6,Human Factor
1986-02-08 00:00:00,Servicios Aéreos Especializados en Transportes Petroleros - SAEP Colombia,Takeoff (climb),Operational,Colombia,South America,5,2,0,3,0,0,5,Technical Failure
1986-02-09 00:00:00,Industrie Leasing,Landing (descent or approach),Commercial,Germany,Europe,4,2,0,2,0,0,4,Weather
1986-02-11 00:00:00,ACE Air Cargo Express,Takeoff (climb),Operational,United States of America,North America,1,1,0,0,0,0,1,Human Factor
1986-02-13 00:00:00,Pacific Air Express - USA,Landing (descent or approach),Operational,United States of America,North America,2,2,0,0,0,0,2,Human Factor
1986-02-18 00:00:00,Japan Air Self-Defense Force - Kōkū Jieitai,Takeoff (climb),Operational,Japan,Asia,7,7,0,0,0,0,7,Weather
1986-02-21 00:00:00,USAir - US Airways,Landing (descent or approach),Commercial,United States of America,North America,23,5,0,18,0,0,23,Human Factor
1986-02-25 00:00:00,XP Express Parcel Systems,Landing (descent or approach),Operational,France,Europe,2,2,0,0,0,0,2,Human Factor
1986-02-26 00:00:00,Blackhawk Airways,Landing (descent or approach),Operational,United States of America,North America,1,1,0,0,0,0,1,Human Factor
1986-02-27 00:00:00,Seneca Sawmill Company,Landing (descent or approach),Business,United States of America,North America,6,2,0,4,0,0,6,Technical Failure
1986-03-07 00:00:00,Chadian Air Force - Force Aérienne Tchadienne,Takeoff (climb),Military / Government,Chad,Africa,0,0,0,0,0,0,0,Unknown
1986-03-13 00:00:00,Flying a Flight Service,Landing (descent or approach),Operational,United States of America,North America,2,2,0,0,0,0,2,Human Factor
1986-04-05 00:00:00,Peter H. Whitem,Landing (descent or approach),Business,United States of America,North America,4,1,0,3,0,0,4,Weather
1986-04-08 00:00:00,Aeroflot - Russian International Airlines,Flight,Commercial,Kyrgyzstan,Asia,0,0,0,0,0,0,0,Human Factor
1986-04-10 00:00:00,Aeroflot - Russian International Airlines,Landing (descent or approach),Specialised Services,World,World,9,5,0,4,0,0,9,Human Factor
1986-04-14 00:00:00,Can-Air Services,Landing (descent or approach),Specialised Services,United States of America,North America,0,0,0,0,0,0,0,Other
1986-04-18 00:00:00,Aeroflot - Russian International Airlines,Landing (descent or approach),Commercial,Russia,Asia,32,5,0,27,0,0,32,Technical Failure
1986-04-24 00:00:00,Malawi Police Air Wing,Landing (descent or approach),Operational,Kenya,Africa,2,2,0,0,0,0,2,Technical Failure
1986-05-03 00:00:00,Aeroflot - Russian International Airlines,Landing (descent or approach),Operational,Russia,Asia,5,5,0,0,0,0,5,Human Factor
1986-05-07 00:00:00,My Wife Yacht Sales,Landing (descent or approach),Business,United States of America,North America,4,2,0,2,0,0,4,Human Factor
